Date,1,3,6,9,12,15,18,21,24,30,36,48,60,72,84,96,108,120
19960229,4.983,4.982,4.982,5.087,5.144,5.239,5.28,5.321,5.363,5.425,5.497,5.629,5.667,5.804,5.975,6.063,6.175,6.108
19960329,5.197,5.099,5.131,5.247,5.413,5.548,5.585,5.655,5.691,5.778,5.855,6.013,6.043,6.119,6.293,6.335,6.388,6.323
19960430,4.839,5.1,5.216,5.363,5.537,5.744,5.834,5.908,5.94,6.047,6.131,6.289,6.32,6.421,6.567,6.627,6.681,6.634
19960531,5.034,5.138,5.284,5.482,5.681,5.878,5.996,6.083,6.161,6.265,6.366,6.51,6.562,6.616,6.759,6.805,6.841,6.787
19960628,4.82,5.144,5.298,5.472,5.63,5.806,5.889,5.986,6.013,6.133,6.242,6.338,6.379,6.452,6.576,6.665,6.699,6.674
19960731,5.035,5.279,5.395,5.614,5.872,5.91,5.997,6.074,6.117,6.224,6.325,6.434,6.493,6.54,6.642,6.717,6.748,6.749
19960830,5.116,5.249,5.412,5.628,5.832,6.005,6.124,6.198,6.231,6.364,6.465,6.589,6.636,6.717,6.824,6.881,6.904,6.902
19960930,4.992,5.057,5.246,5.481,5.668,5.76,5.878,5.962,6.008,6.109,6.213,6.341,6.386,6.469,6.584,6.646,6.655,6.678
19961031,4.965,5.116,5.211,5.275,5.442,5.53,5.576,5.619,5.668,5.753,5.842,5.968,6.007,6.095,6.265,6.284,6.274,6.302
19961129,4.952,5.098,5.171,5.204,5.377,5.431,5.455,5.486,5.508,5.585,5.642,5.71,5.756,5.829,5.942,5.995,5.997,6.014
19961231,4.877,5.12,5.249,5.33,5.46,5.624,5.693,5.748,5.79,5.905,5.977,6.082,6.143,6.208,6.298,6.346,6.35,6.387
19970131,4.973,5.125,5.216,5.351,5.493,5.665,5.726,5.794,5.839,5.951,6.004,6.085,6.182,6.276,6.332,6.419,6.43,6.48
19970228,5.059,5.196,5.315,5.436,5.59,5.779,5.846,5.93,6.008,6.088,6.16,6.253,6.318,6.376,6.437,6.471,6.51,6.488
19970331,5.226,5.286,5.464,5.712,5.915,6.091,6.174,6.248,6.335,6.44,6.527,6.64,6.674,6.765,6.813,6.861,6.866,6.827
19970430,4.994,5.256,5.45,5.673,5.809,5.988,6.064,6.116,6.193,6.297,6.353,6.447,6.492,6.595,6.636,6.692,6.692,6.651
19970530,4.756,5.14,5.417,5.533,5.795,5.873,5.951,6.054,6.117,6.226,6.258,6.385,6.412,6.496,6.552,6.613,6.628,6.593
19970630,5.048,5.194,5.235,5.463,5.612,5.805,5.857,5.943,5.991,6.089,6.126,6.279,6.308,6.364,6.43,6.477,6.485,6.429
19970731,5.121,5.203,5.247,5.277,5.505,5.569,5.59,5.632,5.66,5.695,5.725,5.791,5.832,5.9,5.946,6.007,6.006,5.962
19970829,5.021,5.185,5.31,5.403,5.656,5.746,5.824,5.874,5.874,5.987,6.02,6.119,6.13,6.225,6.287,6.335,6.349,6.252
19970930,4.752,5.02,5.167,5.29,5.567,5.6,5.67,5.698,5.712,5.773,5.809,5.92,5.911,6.019,6.057,6.093,6.116,6.035
19971031,4.896,5.173,5.233,5.281,5.303,5.532,5.563,5.587,5.567,5.633,5.629,5.668,5.633,5.805,5.82,5.84,5.872,5.77
19971128,4.994,5.257,5.34,5.451,5.453,5.698,5.727,5.719,5.711,5.748,5.762,5.811,5.759,5.835,5.857,5.841,5.855,5.808
19971231,5.111,5.307,5.365,5.395,5.415,5.541,5.583,5.58,5.578,5.598,5.629,5.652,5.632,5.653,5.69,5.704,5.729,5.683
19980130,5.029,5.158,5.17,5.2,5.167,5.3,5.321,5.289,5.263,5.284,5.286,5.362,5.31,5.337,5.457,5.481,5.491,5.491
19980227,5.126,5.274,5.257,5.321,5.333,5.472,5.47,5.468,5.469,5.479,5.485,5.55,5.512,5.502,5.606,5.614,5.631,5.54
19980331,5.234,5.134,5.173,5.249,5.318,5.501,5.515,5.5,5.503,5.534,5.573,5.601,5.544,5.617,5.658,5.676,5.672,5.574
19980430,4.731,4.946,5.167,5.273,5.333,5.524,5.506,5.514,5.509,5.525,5.557,5.598,5.562,5.644,5.677,5.691,5.679,5.602
19980529,4.57,4.997,5.247,5.313,5.357,5.488,5.49,5.487,5.465,5.476,5.513,5.562,5.485,5.553,5.58,5.605,5.614,5.461
19980630,4.984,5.012,5.174,5.263,5.341,5.442,5.437,5.437,5.404,5.438,5.482,5.484,5.385,5.466,5.477,5.496,5.492,5.346
19980731,4.749,5.049,5.148,5.251,5.439,5.433,5.422,5.434,5.418,5.417,5.461,5.494,5.467,5.503,5.519,5.525,5.515,5.419
19980831,4.694,4.846,4.866,4.857,5.028,4.995,4.914,4.874,4.814,4.827,4.899,4.904,4.865,4.997,4.987,5.027,5.019,5.047
19980930,4.031,4.302,4.414,4.435,4.572,4.465,4.417,4.347,4.277,4.353,4.351,4.308,4.347,4.384,4.352,4.433,4.429,4.443
19981030,3.984,4.323,4.314,4.235,4.399,4.298,4.315,4.278,4.167,4.286,4.312,4.358,4.48,4.547,4.448,4.651,4.613,4.668
19981130,4.445,4.49,4.524,4.497,4.635,4.591,4.556,4.527,4.478,4.557,4.53,4.636,4.562,4.722,4.633,4.775,4.731,4.664
19981231,4.397,4.435,4.494,4.47,4.58,4.607,4.602,4.561,4.519,4.596,4.598,4.658,4.591,4.704,4.683,4.751,4.648,4.599
19990129,4.412,4.437,4.417,4.467,4.459,4.607,4.614,4.584,4.531,4.587,4.576,4.599,4.527,4.652,4.689,4.73,4.643,4.624
19990226,4.509,4.642,4.665,4.783,4.849,5.069,5.083,5.103,5.097,5.168,5.232,5.287,5.206,5.348,5.363,5.381,5.294,5.253
19990331,4.561,4.453,4.464,4.543,4.654,4.889,4.933,4.946,4.938,5.011,5.072,5.152,5.169,5.307,5.364,5.389,5.295,5.231
19990430,4.456,4.518,4.586,4.57,4.726,4.933,4.957,4.992,5.011,5.07,5.138,5.212,5.266,5.335,5.374,5.374,5.352,5.361
19990528,4.423,4.62,4.764,4.784,4.916,5.222,5.271,5.331,5.354,5.449,5.522,5.621,5.64,5.733,5.764,5.753,5.678,5.512
19990630,4.441,4.734,4.954,4.821,5.158,5.319,5.362,5.418,5.456,5.515,5.569,5.638,5.759,5.822,5.848,5.862,5.813,5.711
19990730,4.453,4.713,4.785,4.838,5.243,5.382,5.426,5.507,5.559,5.635,5.676,5.822,5.922,6.017,6.053,6.026,5.936,5.831
19990831,4.503,4.906,5.115,5.062,5.438,5.536,5.6,5.663,5.65,5.733,5.787,5.929,5.968,6.106,6.132,6.109,6.035,5.863
19990930,4.504,4.807,4.891,5.02,5.376,5.458,5.528,5.578,5.55,5.629,5.654,5.807,5.879,5.956,6.041,6.017,5.953,5.792
19991029,4.369,5.045,5.196,5.258,5.494,5.584,5.677,5.73,5.723,5.811,5.816,5.994,6.045,6.016,6.118,6.096,6.052,5.952
19991130,4.846,5.249,5.469,5.572,5.759,5.853,5.88,5.921,5.931,5.946,5.989,6.088,6.143,6.145,6.227,6.199,6.169,6.141
19991231,5.105,5.327,5.643,5.847,5.898,6.084,6.129,6.143,6.148,6.179,6.221,6.301,6.39,6.419,6.47,6.441,6.413,6.387
20000131,5.39,5.663,5.829,6.094,6.169,6.397,6.474,6.513,6.506,6.543,6.561,6.55,6.66,6.627,6.635,6.89,6.59,6.557
20000229,5.555,5.735,5.939,6.132,6.101,6.332,6.384,6.442,6.441,6.479,6.506,6.49,6.569,6.569,6.555,6.506,6.465,6.236
20000331,5.86,5.827,6.059,6.151,6.308,6.362,6.38,6.387,6.39,6.362,6.339,6.263,6.253,6.219,6.153,6.11,6.043,6.047
20000428,5.447,5.8,6.039,6.14,6.453,6.53,6.565,6.595,6.567,6.522,6.49,6.483,6.456,6.42,6.374,6.283,6.205,6.039
20000531,4.629,5.575,6.223,6.096,6.27,6.652,6.665,6.653,6.597,6.585,6.532,6.523,6.453,6.422,6.367,6.297,6.214,6.116
20000630,5.633,5.839,6.136,6.036,6.411,6.388,6.342,6.36,6.28,6.271,6.203,6.21,6.158,6.177,6.141,6.082,6.002,5.904
20000731,6.138,6.194,6.277,6.284,6.367,6.338,6.296,6.285,6.204,6.219,6.228,6.177,6.134,6.101,6.066,6.02,5.963,5.913
20000831,6.238,6.256,6.276,6.212,6.131,6.224,6.184,6.124,6.087,6.032,6.023,5.959,5.932,5.913,5.874,5.815,5.785,5.573
20000929,5.924,6.166,6.192,6.11,6.201,6.103,6.067,5.975,5.885,5.878,5.871,5.82,5.797,5.849,5.851,5.832,5.829,5.703
20001031,6.201,6.308,6.262,6.134,6.209,6.122,6.033,5.921,5.824,5.84,5.825,5.77,5.706,5.776,5.762,5.748,5.747,5.667
20001130,6.123,6.162,6.077,5.936,5.835,5.871,5.763,5.645,5.548,5.541,5.537,5.484,5.389,5.455,5.413,5.409,5.455,5.41
20001229,5.773,5.849,5.622,5.373,5.424,5.36,5.272,5.144,5.051,5.067,5.09,5.049,4.989,5.091,5.114,5.121,5.129,5.097
